eva,name,lat,lon
8011712,Gröditz(Riesa),51.411468,13.439542
8006690,Frankfurt(M)Galluswarte,50.10403,8.64472
8012910,Schönerlinde,52.652182,13.428633
8004452,Nordenham,53.483811,8.487392
8004820,Pinzberg,49.698809,11.097096
8017004,Brocken,51.799558,10.618559
8004514,Oberbillig,49.710162,6.511634
8000170,Ulm Hbf,48.3993985,9.98260796
8012467,Neundorf(Anh),51.824698,11.59376
8000704,Bad Friedrichshall-Kochendorf,49.2185642,9.21098471
8004188,Murrhardt,48.982757,9.57777
8000891,Schlüchtern,50.341177,9.510039
8003720,Lochham,48.128247,11.43089
8012843,Sassnitz,54.516284,13.637909
8000520,Felsberg-Altenbrunslar,51.165227,9.445462
8002179,Ganderkesee,53.035251,8.542777
8000354,Bassum,52.847388,8.739924
8012668,Premnitz Nord,52.535968,12.333494
8002548,Hamburg Dammtor,53.560751,9.989566
8013090,Tantow,53.269275,14.347926
8003185,Karlsruhe-Hagsfeld,49.025938,8.453645
722568,"Ubstadt Stettfelder Straße, Ubstadt-Weiher",49.162803,8.633564
8012011,Kirchmöser,52.375235,12.422206
8005575,Sindorf,50.903707,6.681106
8002670,Havixbeck,51.966713,7.407711
8003773,Lübberstedt,53.343358,8.785104
8005182,Rotenburg a.d. Fulda,50.997855,9.733344
8006086,Vilshofen(Niederbay),48.629551,13.190867
8000198,Kettwig,51.363375,6.953747
8004425,Niefern,48.9201587,8.76951993
8071774,Koblenz Stadtmitte (Löhr-Center),50.3584639,7.59153128
8011571,Frenz,51.749194,11.898933
784546,"Wörnitzstein Am Schulhaus, Donauwörth",48.732035,10.716569
8003081,Iphofen,49.6967974,10.2551472
421958,"Bahnhof/ZOB, Böblingen",48.686966,9.003788
8003768,Ludwigshöhe,49.499569,11.248783
8001985,Finningerstraße,48.389993,10.026228
8001414,Densborn,50.123918,6.600406
503691,"Bahnhof, Bötzingen",48.070636,7.721342
624275,"Bahnhof, Altomünster",48.385531,11.254661
8000081,Dortmund-Dorstfeld,51.509376,7.424864
308992,"Hagenwerder Bahnhof, Görlitz",51.070868,14.960758
8006120,Vorra(Pegnitz),49.5626732,11.4932942
8003311,Hanau Klein-Auheim,50.100734,8.934288
8011201,Flughafen BER,52.3648038,13.5119498
8005609,Sonthofen,47.5132841,10.2720934
8004658,Oftersheim,49.373505,8.579013
8005747,Storzingen,48.134881,9.127085
8003668,Leverkusen-Küppersteg,51.045822,6.988119
8000089,Stade,53.596143,9.477008
8002883,Hockenheim,49.317414,8.537385
8070018,Kalenborn(Westerw),50.615535,7.312721
8003910,Massing,48.394006,12.608166
8002865,Hitzacker,53.139158,11.038199
8003593,Laurenburg(Lahn),50.329552,7.905766
371581,"Böckingen West, Heilbronn",49.140071,9.164433
8004513,Oberbettingen-Hillesheim,50.282929,6.638337
8012417,Nebra,51.28344,11.570126
8001380,Darmstadt-Kranichstein,49.906826,8.679359
8011763,Großsteinberg,51.250586,12.637415
8012645,Pirna-Copitz Schulstraße,50.968564,13.934648
8000859,Malsfeld-Beiseförth,51.083076,9.55313
8070078,Haubersbronn Mitte,48.830975,9.549195
8002515,Hagenbach,49.01628,8.253223
8017220,Rechenberg Schule,50.7371,13.543867
8000379,Wittlich Hbf,49.973121,6.943557
8001844,Erlangen,49.5958303,11.0016382
8003303,Klanxbüll,54.861997,8.676454
8012204,Leipzig Slevogtstraße,51.372944,12.344416
8012233,Linda(Elster),51.853056,13.085176
8000727,Bad Münstereifel,50.558914,6.764369
682254,"Busbahnhof, Nördlingen",48.850841,10.497865
363184,"Zeutern Abzw. Östringen, Ubstadt-Weiher",49.177651,8.676001
8005094,Rieschweiler,49.2449941,7.50761032
8006484,Winsen(Luhe),53.353839,10.207691
8010345,Suhl,50.605145,10.682826
8004948,Ratingen Ost,51.295185,6.863562
106452,"Bahnhof (Bus), Eichstetten am Kaiserstuhl",48.092934,7.74773
736512,"Dahlewitz Bahnhof, Blankenfelde-Mahlow",52.327027,13.419707
8070628,Ostrach Bahnhof,47.946586,9.379116
8000721,Bad Liebenzell,48.772578,8.734039
8001548,Dottenheim,49.547496,10.522573
8005911,Trossingen Bahnhof,48.087664,8.585154
8010398,Zwotental,50.36207,12.363835
8012178,Lauterbach-Steinbach,51.175036,12.619387
8004931,Ramsbach Birkhof,48.488339,8.14567
8011160,Berlin Hbf,52.525592,13.369545
8001352,Cuxhaven,53.8609,8.703431
8000507,Alsdorf-Busch,50.876588,6.140586
8011054,Arenshausen,51.3750554,9.96855855
8006661,Zimmern(b Seckach),49.430411,9.371975
8012749,Rennsteig,50.615249,10.835138
8001672,Egelsbach,49.9691127,8.6536324
8012605,Kunersdorf,51.76864,14.188364
101874,"Bruchenbrücken Mitte, Friedberg (Hessen)",50.302342,8.793798
8006001,Unterlüß,52.8348694,10.300262
8004878,Praest,51.821862,6.345534
8070022,Burladingen West,48.292271,9.099292
8000272,Neunkirchen(Saar)Hbf,49.353291,7.176655
8005312,Schalchen,48.056742,12.570878
877052,"Tiroler Tor, Bad Reichenhall",47.719176,12.874024
8006026,Uphusum,54.838594,8.862821
430612,"ZOB/Bahnhof, Owschlag",54.392939,9.590927
8002383,Gronsdorf,48.118401,11.698619
8012698,Raddusch,51.815858,14.032354
8000456,Tuttlingen Nord,47.992605,8.823737
8011966,Jößnitz,50.537618,12.139827
8013158,Uchtspringe,52.543674,11.592243
8003401,Konstanz-Petershausen,47.673956,9.17388439
8007625,Rudersberg-Oberndorf,48.8913228,9.54261303
711728,"Guntershausen Bahnhof, Baunatal",51.230001,9.466296
8077274,Alzenau Nord,50.089443,9.051385
8004913,Radbruch,53.317873,10.289618
8001924,Etelsen,52.999203,9.123745
172092,"Johanneskirchner Straße, München",48.167506,11.643643
8003627,Leipheim,48.450171,10.215369
8011797,Hagebök,53.96126,11.614882
8000412,Achern,48.63399,8.065324
8017419,Chemnitz Zentralhaltestelle,50.831627,12.922264
492980,"Weißenau Bahnhof, Ravensburg",47.766206,9.595034
8005885,Tönning,54.314139,8.937601
8079094,Reinstetten,48.109047,9.93981
8002572,Hanau Nord,50.141433,8.925848
752126,"Unterjesingen Süd, Tübingen",48.524781,8.988328
8010010,Aue(Sachs),50.591682,12.698518
8003063,Immenreuth,49.911344,11.86966
8011734,Groß Schönebeck,52.904287,13.537516
8001018,Bleichenbach(Oberh),50.320334,9.051582
8001760,Elsfleth,53.234103,8.464026
8000186,Iserlohn,51.373294,7.691608
8006048,Utting,48.022741,11.093969
8000388,Hilden,51.16702,6.922006
492567,"ZOB, Blaustein",48.415561,9.918057
491041,"Bahnhof, Meckenbeuren",47.699499,9.558793
815388,"Bahnhof, Schenkenzell",48.308544,8.371858
8013432,Stapelburg,51.900281,10.671721
391651,"Oberkassel Bahnhof, Bonn",50.714562,7.160329
8004157,München-Obermenzing,48.164223,11.478117
457972,"Erdorf Bahnhof, Bitburg",49.998838,6.571383
8011495,Leipzig Werkstättenstraße,51.340599,12.4561787
8012197,Leipzig-Wahren,51.3806874,12.3214835
8004815,Piding,47.759543,12.91153
8001522,Dortmund Signal Iduna Park,51.490728,7.457573
8006227,Wattenscheid-Höntrop,51.459894,7.153535
8002075,Freihöls,49.4015378,12.0193553
8010347,Templin,53.112345,13.491481
8004185,Murnau,47.682266,11.192628
8013307,Wiesenburg(Sachs),50.652705,12.566743
8070146,Hamburg-Sternschanze,53.563719,9.967204
847153,"Schule, Harburg (Schwaben)",48.78525,10.693797
8006623,Wuppertal-Zoologischer Garten,51.243469,7.10702
623568,Erdweg,48.333053,11.304031
8012867,Schkopau,51.3889934,11.9920975
8012361,Mirow,53.27043,12.820759
8079283,Horka(Gr),51.286201,15.032184
8012634,Philippshagen,54.347662,13.707042
8002340,Gräfenberg,49.6416263,11.2503648
8011113,Berlin Südkreuz,52.475047,13.365319
8071333,Brillit,53.4145327,9.01365995
8001592,Düsseldorf-Rath,51.264124,6.821063
8005561,Sierksdorf,54.068523,10.769108
8001969,Feilitzsch,50.364324,11.934034
8012425,Nennhausen,52.59991,12.50279
8002612,Hartmannshof,49.498858,11.554562
8012621,Peitz Ost,51.843979,14.449422
8003638,Lendringsen,51.410398,7.826617
8011269,Briesen(Mark),52.34653,14.280635
8000951,Biebesheim,49.781977,8.473978
8010097,Eisenach Hbf,50.976922,10.331986
8006258,Weidenbach,48.254124,12.347317
8002720,Heinsberg-Porselen,51.040615,6.174482
8007071,Stubersheim,48.593792,9.920377
8013481,Golm,52.409774,12.971864
617930,"Dorfstraße, Echem",53.336818,10.533159
147641,"Bahnhof, Sigmaringendorf",48.068222,9.261091
104335,"Rosental Bahnhof, Zierenberg",51.36699,9.29142
8004178,Muggensturm,48.8766658,8.27371627
8011993,Karsdorf,51.280688,11.655766
8079146,Neidenfels,49.386201,8.045236
8000423,Adelsheim Nord,49.42149,9.392754
731740,"Ostpreußendamm Süd, Berlin",52.414376,13.302142
8007225,Hausen-Starzeln,48.301744,9.068047
8000348,Stolberg(Rheinl)Hbf,50.7944104,6.21715667
501448,"Bahnhof, Mühlheim an der Donau",48.0289,8.88571
8004868,Porta Westfalica,52.243423,8.920253
8006256,Weichering,48.720645,11.330409
8002850,Hinrichssegen,47.874416,11.950658
8003324,Kleinheubach,49.721423,9.207476
8002539,Halle(Westf),52.057295,8.357729
8012207,Leubingen,51.205099,11.15332
8001471,Dissen-Bad Rothenfelde,52.11192,8.185298
8007831,Apensen,53.441667,9.612345
8000001,Aachen Hbf,50.7678,6.091499
8004000,Rheine-Mesum,52.223134,7.485613
8002166,Gäufelden,48.559661,8.850308
8000448,Ahrweiler,50.5464083,7.10725844
8005103,Rinnthal,49.217075,7.927918
8004540,Oberhausen-Holten,51.534574,6.810455
8071495,Schweppenburg-Heilbrunnen,50.466037,7.309218
8072553,Hamburg-Altona (Max-Brauer-Allee),53.5514124,9.93660808
8012007,Kiebitzhöhe,51.1810378,11.2035602
8003404,Konstanz-Fürstenberg,47.677479,9.162847
8004614,Ockenheim,49.950552,7.965441
8002532,Haitz-Höchst,50.208634,9.226821
8011668,Golßen(Niederlausitz),51.974272,13.574773
8005781,Suchsdorf,54.349605,10.091264
8006342,Werl,51.558073,7.914136
8002123,Friesenheim(Baden),48.381589,7.862948
8003335,Engstingen Schulzentrum,48.383725,9.2839703
8001736,Eitorf,50.773619,7.447326
8070630,Pfullendorf,47.92288,9.255728
8013245,Wasungen,50.662895,10.359287
8001266,Buldern,51.863054,7.370479
8000228,Lichtenfels,50.146452,11.059472
363659,"Heidehof, Karlsruhe",49.031264,8.387372
8004215,Neckarburken,49.3782046,9.16323602
727684,"Altes Lager Bahnhof, Niedergörsdorf",52.016663,12.991468
8079083,Nohfelden,49.585688,7.139443
508325,Mosbach (Baden),49.352229,9.143403
748326,"Hauptbahnhof (S), Potsdam",52.390982,13.065761
8010026,Bautzen,51.173097,14.428735
8012953,Schwerin-Lankow,53.656656,11.369536
8004739,Overath,50.93273,7.288817
8004702,Osterholz-Scharmbeck,53.222776,8.797434
119983,"Mühlstraße, Gießen",50.586094,8.668179
8011540,Finkenheerd,52.249419,14.569595
8006279,Weilbach(Unterallg),48.125996,10.429623
8004258,Neudenau,49.2885576,9.27206397
361241,"Historische Stadthalle, Wuppertal",51.252775,7.143718
8005393,Hesseneck Schöllenbach,49.5659356,9.067626
724330,"Oberöwisheim Bahnhof, Kraichtal",49.140083,8.686987
8071496,Wustrau-Radensleben Dorf,52.8845795,12.9066718
8011761,Großschönau(Sachs),50.892556,14.66545
8006259,Weidenberg,49.943612,11.723267
8012781,Rödlitz-Hohndorf,50.742252,12.654033
8007227,Gauselfingen,48.2761779,9.1632843
492557,"Bahnhof, Schelklingen",48.372006,9.735069
801345,"ZOB, Ulm",48.3976426,9.98389006
8082673,Hechingen Landesbahn,48.359052,8.968155
8079738,Jänschwalde Ost (Bus),51.875314,14.544386
8004250,Neubäu,49.239861,12.436474
8001084,Bonn-Duisdorf,50.716475,7.042548
8001880,Eschenlohe,47.601745,11.187945
8001605,Duisburg-Hochfeld Süd,51.409,6.753408
8013389,Zerbst/Anhalt,51.953821,12.088931
8007194,Michelau(Württ),48.861708,9.53556955
8004879,Preetz,54.233941,10.275752
8011409,Drahnsdorf,51.915391,13.58125
557009,"Altenzentrum, Holzgerlingen",48.643299,9.012923
8007193,Miedelsbach-Steinenberg,48.84362,9.53913
8002992,Hoppecke,51.378059,8.640059
8005208,Rückersbacher Schlucht,50.019628,9.057186
8010072,Coswig(b Dresden),51.12281,13.579414
8005298,Satzvey,50.622789,6.71266
8079713,Brandenburg ZOB,52.401756,12.567576
8003424,Kredenbach,50.963257,8.042776
8070403,Groß Ippener DHE,52.949135,8.632519
8017013,Hasselfelde,51.687699,10.850903
8005302,Saulgrub,47.66609,11.025397
8005138,Röthenbach(Allgäu),47.620618,9.953543
8003154,Kalchreuth,49.558442,11.139993
8006170,Walhausen(Saar),49.5588,7.129374
500230,"Wolfenweiler B3, Schallstadt",47.959381,7.764822
8005971,Unna-Königsborn,51.55328,7.687808
8002869,Hochdahl-Millrath,51.216501,6.966684
8010193,Königs Wusterhausen,52.296635,13.631472
657309,"Gymnasium, Herten",51.596496,7.13857
8011314,Chorin,52.90354,13.869714
556153,"Grabenstraße (Bahnhof), Schorndorf (Württ)",48.807594,9.526454
8006117,Vormwald,50.980421,8.143094
8026544,Tiefenbach(b Passau),48.61502,13.42308
8002761,Herbertshofen,48.529528,10.848027
562300,"Maubach Wiener Straße, Backnang",48.925618,9.419896
201700,"Leienfelsstraße, München",48.152638,11.427244
8002184,Garching(Alz),48.130371,12.57299
8006577,Würgendorf,50.760013,8.141766
8011699,Greppin,51.645358,12.297969
8004161,München-Solln,48.079921,11.526954
8012524,Obergrunstedt,50.955595,11.270746
8071827,Chemnitz-Erfenschlag Ost,50.7840498,12.9639555
8005135,Röt,48.555465,8.397356
8012378,Möringen(Altm),52.581661,11.748849
8003064,Immensen-Arpke,52.391356,10.084479
8011691,Gransee,53.001076,13.16712
8000009,Ansbach,49.298032,10.578239
8003692,Lindau-Aeschach,47.55962,9.68466
8010280,Potsdam Charlottenhof,52.3928,13.036496
500797,Hüfingen Mitte,47.928217,8.490616
8006321,Welschingen-Neuhausen,47.83403,8.769216
260080,"Waßmannsdorf (S), Schönefeld",52.368156,13.463819
8001991,Fischbach-Weierbach,49.738901,7.404671
8005246,Saarhölzbach,49.516441,6.6075
8003776,Lübeck-Kücknitz,53.924952,10.81889
8071113,Gröbers Sparkasse,51.4299859,12.1181425
8005522,Seligenstadt(Hess),50.04146,8.967472
8089305,Neubrandenburg ZOB,53.5614,13.25862
8003408,Kork,48.570019,7.874797
8011915,Hopfgarten(Weimar),50.9842281,11.2211931
715310,"Bahnhof, Kirchhain",50.823689,8.924323
8003476,Kulmbach,50.109822,11.451889
8000178,Horrem,50.916249,6.713497
8011491,Leipzig-Engelsdorf,51.343946,12.477634
377975,Eutingen im Gäu Nord,48.484549,8.754403
8013182,Vatterode,51.5975443,11.4293003
493040,"Mochenwangen Alte Kirche, Wolpertswende",47.874517,9.635537
8010115,Freiberg(Sachs),50.908725,13.344141
8087020,Vechta-Stoppelmarkt,52.7483663,8.29204917
8012142,Kyritz,52.942491,12.390945
8012247,Lößnitzgrund,51.1212767,13.6539084
8010133,Jena-Göschwitz,50.883942,11.593537
8000504,Altdorf West,49.391146,11.341467
560240,"Turnhalle, Weil im Schönbuch",48.621606,9.06931
8004453,Oberwerrn,50.070342,10.153804
8010227,Malchin,53.743417,12.761041
8012560,Olbersdorf Niederdorf,50.881175,14.781219
714085,"Twiste Mitte, Twistetal",51.336834,8.965791
458339,"Bad Neuenahr Bahnhof, Bad Neuenahr-Ahrweiler",50.5471395,7.14410797
8012167,Laucha(Unstrut),51.222058,11.678442
8001647,Eching,48.302992,11.616754
8004131,München Isartor,48.134202,11.583234
8011242,Borna(Leipzig),51.117926,12.486291
8007005,Furschenbach,48.579767,8.135178
8004849,Pösing,49.229146,12.5429
8010290,Quedlinburg,51.785268,11.153001
8011935,Ilmenau Pörlitzer Höhe,50.6946941,10.9228912
420286,"Trochtelfingen Sonnenhalde, Bopfingen",48.842824,10.404935
8010284,Priemerburg,53.795979,12.223022
8010384,Wittstock(Dosse),53.160621,12.478911
8000582,Annweiler am Trifels,49.205386,7.966149
8011749,Großenhain Cottb Bf,51.291636,13.523916
8005617,Spaichingen Mitte,48.078502,8.730425
8002779,Herne-Börnig,51.554789,7.26835
201128,"Eggenstein Spargelhof (Ersatzhalt), Eggenstein-Leo",49.085497,8.39605
8012414,Nauendorf(Saalkr),51.6088327,11.884262
8004759,Pegnitz,49.7587084,11.5475965
8006559,Wolterdingen(Han),53.0269419,9.84527349
8011191,Ostseebad Binz,54.404819,13.600507
8003001,Hornberg(Schwarzw),48.211895,8.23294
8006107,Volkmarsen,51.407567,9.117226
8007827,Blens,50.660249,6.486442
570770,"Kronenstraße, Friesenheim (Baden)",48.374691,7.875045
8010155,Halle Messe,51.45476,12.028041
8079147,Hinterweidenthal Ost,49.203132,7.773047
8000196,Warburg(Westf),51.492953,9.163845
8002195,Gaubüttelbrunn,49.6344384,9.85445201
329552,"Hohenschäftlarn, Schäftlarn",47.98988,11.45712
8000755,Bad St Peter-Ording,54.317293,8.614736
8003183,Karlsruhe West,49.002159,8.362951
8000189,Kaiserslautern Hbf,49.4358593,7.76862681
8002549,Hamburg Hbf,53.552736,10.006909
8003749,Loppenhausen,48.162511,10.390907
113218,"Bahnhof Ostseite, Fronhausen",50.706452,8.699529
8006098,Voerde(Niederrhein),51.597541,6.688813
8010050,Bitterfeld,51.622861,12.31685
8006031,Rödermark-Urberach,49.975137,8.798159
8007044,Hamburg-Eidelstedt Zentrum,53.610375,9.901522
8006035,Mülheim-Kärlich,50.4026129,7.50877976
8011593,Gallin,53.5165991,12.1290028
8003024,Huglfing,47.776736,11.140552
8003772,Lübbecke(Westf),52.306341,8.605732
801594,"ZOB/Stadtbahnhof, Laupheim",48.233675,9.878791
8000961,Dortmund-Hörde,51.487782,7.500029
8000049,Braunschweig Hbf,52.252218,10.540295
8001065,Senden-Bösensell,51.90703,7.487687
8012346,Meuselbach-Schwarzmühle,50.581412,11.079214
8070846,Ostritz Stadt Dresden,51.018032,14.930407
8004229,Nehren,48.423954,9.06688
8003552,Langenzenn,49.496943,10.801856
8004134,München Leuchtenbergring,48.13425,11.615986
8012351,Mieste,52.48375,11.204771
8004476,Nürnberg-Dutzendteich,49.43707,11.117378
8003352,Koblenz-Lützel,50.367487,7.591607
8013366,Wutha,50.957099,10.396598
8000214,Kreuztal,50.956029,7.991696
8003432,Kressbronn,47.594239,9.598854
8012869,Görlitz-Rauschwalde,51.149078,14.93601
8003160,Hürth-Kalscheuren,50.875671,6.910223
8005506,Seeleiten-Berggeist,47.670984,11.16583
8010109,Schönefeld(bei Berlin),52.391062,13.51271
8012785,Roggentin,54.073494,12.213086
8002707,Heimbach(Nahe),49.617676,7.231047
8005662,Stadthagen,52.332837,9.189426
8013489,Priort,52.516367,12.971374
8006421,Wiesloch-Walldorf,49.291353,8.664146
8002821,Heufeldmühle,47.877551,11.934356
8003794,Luhe,49.57992,12.139463
8006715,Schwarzenberg,48.598672,8.383851
8011978,Chemnitz-Reichenhain,50.795077,12.935877
8000653,Aufhausen(b Erding),48.274365,11.894375
8012483,Niederbobritzsch,50.901389,13.440637
8010049,Bischofswerda,51.125585,14.186144
180013,"Bahnhof, Straubing",48.87858,12.573315
8005221,Rüsselsheim Opelwerk,49.988,8.400373
560236,"Schaichhofstraße, Weil im Schönbuch",48.618599,9.038205
8071122,Sontra Breitwiese,51.071,9.93296
8000977,Hagen-Vorhalle,51.388224,7.433726
561119,"Schlechtbach Michelau Ortsmitte, Rudersberg",48.860682,9.538554
8000708,Bad Dürkheim-Trift,49.466416,8.193072
8010236,Müncheberg(Mark),52.524727,14.100332
8005181,Rot-Malsch,49.243385,8.65221
8005250,Sachsen(b Ansbach),49.29299,10.661498
8003588,Lauffen(Neckar),49.076514,9.146136
8012317,Martinroda,50.733145,10.880943
8012370,Mixdorf,52.19778,14.394802
8013448,Halle-Silberhöhe,51.445546,11.966801
8004193,Nackenheim,49.919106,8.341885
8013305,Wiesenau,52.231321,14.583905
8011662,Götz,52.411224,12.725983
8005249,Saasen,50.59408,8.881774
8079717,Cottbus-Willmersdorf Möbeldorf,51.812455,14.388944
8001675,Egestorf(Deister),52.278585,9.514485
8006299,Weißenhorn,48.305795,10.153157
8001183,Ostbevern,52.070117,7.809287
8001302,Burbach Mitte,49.243611,6.944932
364846,"Bülgenauel Siegener Str., Hennef (Sieg)",50.774251,7.374335
8011297,Burgstädt,50.915817,12.812707
8006466,Bielefeld-Windelsbleiche,51.957007,8.531378
8071207,Bad Hersfeld Bahnhof,50.869499,9.715858
8002100,Friedelhausen,50.671607,8.710961
882004,"Bahnhof, Achern",48.633308,8.066171
8079744,Lietzow B96,54.4807913,13.5060932
8011626,Gerichshain,51.35388,12.587444
8017029,Straßberg(Harz),51.620209,11.043781
8004842,Plüderhausen,48.796684,9.595853
8005917,Tübingen-Derendingen,48.503486,9.05059
8001600,Duisburg-Buchholz,51.382919,6.775406
8011805,Halbe,52.108384,13.701855
8012518,Obercarsdorf,50.860248,13.665174
8002484,Guxhagen,51.204322,9.482159
8006167,Waldshut,47.621368,8.219526
8005763,Stubben,53.405793,8.780519
8005316,Schalksmühle,51.240588,7.532751
8070507,Oberzissen,50.4551372,7.20030963
8002934,Hofheim (Ried),49.659467,8.40897
8001415,Denzlingen,48.0688169,7.88168728
421319,"Bahnhof, Jagstzell",49.031288,10.098409
8011097,Bagenz,51.654888,14.426908
8005258,Salach,48.689398,9.737183
8002109,Friedrichsfeld(Niederrhein),51.6216,6.651121
500770,"Eichendorffschule, Donaueschingen",47.950709,8.48722
8000117,Gelnhausen,50.196343,9.189278
8004471,Nürnberg Ost,49.463811,11.120885
8005166,Rosenau(b Grafenau),48.874132,13.408466
8005686,Stegenwaldhaus,50.31626,11.796809
8004297,Haunetal-Neukirchen,50.770838,9.692546
8002315,Dreieich-Götzenhain,49.9940258,8.73269856
8004467,Nordhorn,52.429883,7.06479907
8004067,Möhringen Rathaus,47.957237,8.763373
8071463,Leipzig Naunhofer Straße,51.318192,12.407688
8004216,Neckargerach,49.397906,9.074704
8007062,Neumünster Süd AKN,54.059815,9.983042
8007065,Langenmoor,53.772441,9.663746
8001607,Duisburg-Meiderich Ost,51.468855,6.800789
8006379,Westheim(Westf),51.494589,8.910255
8001177,Bretzenheim(Nahe),49.874587,7.898692
8013470,Bernau(b Berlin),52.6755689,13.5926414
8013226,Wandersleben,50.906666,10.852498
8000644,Moers,51.451147,6.641535
8070801,Halfing,47.952944,12.279275
8013439,Blankenburg(Harz),51.795824,10.961184
