eva,ds100,lat,lon,name,is_active_ris,is_active_iris,meta_evas,available_transports,number_of_events
8070732,LNHH,51.5028391,10.7771319,Nordhausen Hesseröder Straße,True,True,[],['REGIONAL_TRAIN' 'TRAM'],7710.0
8002564,EHMW,51.6502162,7.85932591,Hamm-Westtünnen,True,True,[],['REGIONAL_TRAIN'],21818.0
8001279,HBGD,52.448708,10.002837,Burgdorf,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],48647.0
731615,D731615,52.479864,13.352793,"Schöneberg (S), Berlin",True,True,[],['BUS'],4.0
5100222,XPZIG,51.947436,15.513709,Zielona Gora Glowna,True,True,[],['INTERCITY_TRAIN' 'REGIONAL_TRAIN'],11281.0
5400395,XTASM,50.218825,12.183322,As mesto,True,True,[],[],183.0
8007330,RBKO,47.91714,7.70979,Bad Krozingen Ost,True,True,[],['CITY_TRAIN'],39976.0
8001176,HBRT,52.967127,8.44697,Brettorf,True,True,[],['REGIONAL_TRAIN'],25366.0
8003090,EILH,51.399861,7.69221,Iserlohnerheide,True,True,[],['REGIONAL_TRAIN'],37258.0
960064,DGR C,51.186087,12.753891,"Großbothen Colditzer Landstr., Grimma",True,True,[],['BUS'],1868.0
8505207,XSBOD,46.380228,8.906471,Bodio TI,True,True,[],['INTER_REGIONAL_TRAIN' 'CITY_TRAIN'],8.0
8003379,KSTP,50.895558,7.057173,Köln Steinstraße,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],70950.0
8012394,DMHL,50.9141176,13.8187838,Mühlbach(Pirna),True,True,[],['REGIONAL_TRAIN'],20182.0
8002954,MHPG,47.788795,10.999251,Hohenpeißenberg,True,True,[],['REGIONAL_TRAIN'],25020.0
740902,WPS M,53.142463,14.113053,Passow (Uckermark) Mitte,True,True,[],['REGIONAL_TRAIN' 'BUS' 'SHUTTLE'],13972.0
8002005,RFL,49.084595,8.782727,Flehingen,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],41977.0
8400685,XNWS,52.312394,5.043534,Weesp,True,True,[],['INTERCITY_TRAIN' 'REGIONAL_TRAIN'],
8070180,AHM B,54.472729,9.055195,Husum Bahnhof,True,True,[],['BUS'],
8702060,OFSTZ,47.656105,7.459329,Sierentz,True,True,[],['REGIONAL_TRAIN'],24090.0
8005168,TRBG,49.457583,9.471425,Rosenberg(Baden),True,True,[506406],['REGIONAL_TRAIN'],17794.0
8601770,XDOD,55.401776,10.386005,Odense st,True,True,[],['INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN'],7563.0
8099506,KST G,50.797555,6.22488,Stolberg(Rheinl)Gbf,True,True,[],['REGIONAL_TRAIN'],
8001538,EDLH,51.451655,7.447228,Dortmund-Löttringhausen,True,True,[],['REGIONAL_TRAIN'],26778.0
8700145,XFAG,43.317494,3.465802,Agde,True,True,[],['HIGH_SPEED_TRAIN' 'INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN'],6074.0
5499979,PTAMW,50.144789,14.075896,"Kladno,Bresson",True,True,[],[],
8501002,OSRUS,46.188017,6.017809,Russin,True,True,[],['REGIONAL_TRAIN'],4878.0
8011294,LBU,52.274406,11.840356,Burg(Magdeburg),True,True,[],['REGIONAL_TRAIN'],40331.0
8072302,D8072302,53.5402628,9.54480708,Dollern Hauptstraße,True,True,[8001493],['REGIONAL_TRAIN'],402.0
5400785,OTDCB,50.780084,14.157075,Decin-Bynov,True,True,[],['REGIONAL_TRAIN'],1040.0
8700130,XFBM,45.618829,6.771668,Bourg-St.Maurice,True,True,[],['HIGH_SPEED_TRAIN' 'REGIONAL_TRAIN'],
8100062,XAIP,47.219076,10.76167,Imst-Pitztal,True,True,[],"['HIGH_SPEED_TRAIN' 'INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN' 'CITY_TRAIN']",4216.0
8003669,KLS,51.0310581,7.0151782,Leverkusen-Manfort,True,True,[],['REGIONAL_TRAIN'],52922.0
376561,,48.956192,8.920158,"Bahnhof, Illingen (Württ)",True,False,[],[],
8505004,XSAG,47.049045,8.549446,Arth-Goldau,True,True,[],['INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN' 'CITY_TRAIN'],15294.0
952424,D952424,54.441602,13.566896,"Prora Neue Mitte, Binz",True,True,[8012683],['REGIONAL_TRAIN' 'BUS'],6.0
8101153,OALIL,48.013738,15.593069,Lilienfeld,True,True,[],['REGIONAL_TRAIN'],124.0
8506148,PSSK,47.687466,8.73153,St. Katharinental,True,True,[],['CITY_TRAIN'],
736090,D736090,52.392751,13.066964,"Hauptbahnhof Nord (S), Potsdam",True,True,[8012666 8071523 8089184],['REGIONAL_TRAIN' 'BUS'],621.0
8006527,AWRT,54.386097,8.998558,Witzwort,True,True,[],['REGIONAL_TRAIN'],25800.0
8005706,FSHM,50.121369,8.906852,Steinheim(Main),True,True,[],['CITY_TRAIN'],78601.0
8005086,MRDU,47.982581,11.097153,Riederau,True,True,[],['REGIONAL_TRAIN'],33804.0
961748,LKK S,51.890868,12.376512,"Klieken Schule, Coswig (Anhalt)",True,True,[],['BUS' 'SHUTTLE'],872.0
5100230,XPTA,50.005403,20.974181,Tarnow,True,True,[],['INTERCITY_TRAIN'],3298.0
8004313,ENK,50.784701,8.006101,Neunkirchen(Kr Siegen),True,True,[],['REGIONAL_TRAIN'],18281.0
8011325,DCU,50.815068,12.392986,Crimmitschau,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],36485.0
8578395,OSDWQ,47.6892,8.556515,"Guntmadingen, Oberneuhaus",True,True,[],[],
8100167,XARH,48.069729,14.191471,Rohr-Bad Hall,True,True,[],['INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN' 'CITY_TRAIN'],
5100732,OPCIE,50.86468,15.983177,Ciechanowice,True,True,[],[],
8080985,BFKLF,52.342133,14.543693,Frankfurt(Oder) Kleist Forum,True,True,[],[],
8400741,ONZO,52.048009,4.476777,Zoetermeer,True,True,[],['REGIONAL_TRAIN'],
8003317,MKHN,48.354045,11.275478,Kleinberghofen,True,True,[206930 626275],['REGIONAL_TRAIN' 'CITY_TRAIN'],43610.0
8001529,EDBK,51.520757,7.550083,Dortmund-Brackel,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],68542.0
111151,D111151,50.289186,9.102093,"Bahnhof, Büdingen",True,True,[8001250],['BUS' 'SHUTTLE'],8.0
8004529,NOB,49.331477,11.333429,Oberferrieden,True,True,[],['CITY_TRAIN'],58430.0
8002120,TFFL,47.672213,9.523714,Friedrichshafen Flughafen,True,True,[494607],['REGIONAL_TRAIN'],31802.0
8003356,NKI,50.328888,11.848109,Köditz,True,True,[],['REGIONAL_TRAIN'],23638.0
8800123,XBME,51.020049,3.764728,Merelbeke,True,True,[],['INTERCITY_TRAIN' 'REGIONAL_TRAIN'],
8004317,KNSD,51.185784,6.69029,Neuss Süd,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],69420.0
8001946,TEY,48.446288,8.783101,Eyach,True,True,[],['REGIONAL_TRAIN'],23736.0
8100231,OAET,47.839279,16.529412,Eisenstadt,True,True,[],['REGIONAL_TRAIN'],
8012322,BMZ,52.060706,12.391829,Medewitz(Mark),True,True,[],['REGIONAL_TRAIN'],16751.0
8007010,RFS,48.837294,8.440492,Frauenalb-Schielberg,True,True,[],['CITY_TRAIN'],40104.0
8072969,HHOLH,52.26341,9.630199,Holtensen Hamelner Straße,True,True,[],[],
8006619,KWS,51.250679,7.14063,Wuppertal-Steinbeck,True,True,[664810],['REGIONAL_TRAIN' 'CITY_TRAIN'],166748.0
616994,D616994,53.588821,7.217716,"ZOB/Bahnhof, Norden",True,True,[8000800],['INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN' 'BUS'],1073.0
8501007,OSCON,46.220626,6.093805,Vernier,True,True,[],['REGIONAL_TRAIN'],4354.0
8700561,XFJY,47.973729,3.393081,Joigny(Lar.Migennes),True,True,[],['REGIONAL_TRAIN'],
8002335,NGZ,48.958131,12.983435,Gotteszell,True,True,[],['REGIONAL_TRAIN'],36192.0
363302,RKMAW,49.007824,8.339016,"Daxlanden Mauerweg, Karlsruhe",True,True,[],['CITY_TRAIN' 'TRAM'],
8004521,NON,49.4180788,10.4231179,Oberdachstetten,True,True,[],['REGIONAL_TRAIN'],25502.0
8600960,XDHEN,55.710688,8.305357,Henne st,True,True,[],[],1076.0
8400080,ONA,52.375241,5.21877,Almere Centrum,True,True,[],['INTERCITY_TRAIN' 'REGIONAL_TRAIN'],16.0
8012192,LLK,51.278181,12.309095,Leipzig-Knauthain,True,True,[958210],['REGIONAL_TRAIN'],33123.0
5401708,XTLES,50.377518,13.7735,Lenesice,True,True,[],['REGIONAL_TRAIN'],13868.0
8070981,WSLTS,53.512173,11.381565,Sülstorf Sportplatz,True,True,[],[],690.0
734775,D734775,52.568819,13.052007,"Finkenkrug Bahnhof, Falkensee",True,True,[],['BUS'],
8001163,HBSC,53.1728,8.649481,Bremen-Schönebeck,True,True,[],['CITY_TRAIN'],76548.0
8500125,OSCUG,47.405668,7.124624,Courgenay,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],13952.0
8005852,MTMA,48.26651,12.04746,Thann-Matzbach,True,True,[622036],['REGIONAL_TRAIN'],12366.0
255098,,49.798631,6.694623,"Ehrang Schiffstraße, Trier",True,False,[],['BUS'],
8011991,WKAB,53.982447,13.609802,Karlsburg,True,True,[],['REGIONAL_TRAIN'],25564.0
8004232,TN  M,49.1930772,9.22271669,Neckarsulm Mitte,True,True,[755300],['REGIONAL_TRAIN' 'CITY_TRAIN'],67136.0
8000056,ABLZ,53.324683,9.876266,Buchholz(Nordheide),True,True,[],['REGIONAL_TRAIN'],67223.0
8004295,FNF,50.4543414,9.62032199,Neuhof(Kr Fulda),True,True,[111050],['REGIONAL_TRAIN'],30024.0
8000063,TCW,48.714682,8.741854,Calw,True,True,[],['REGIONAL_TRAIN'],30444.0
720099,D720099,48.80589,8.445044,"Bleiche, Bad Herrenalb",True,True,[],['BUS' 'SHUTTLE'],40.0
103874,D103874,50.354281,8.188887,"Oberbrechen Bahnhof/B8, Brechen",True,True,[],['BUS'],
8012471,DNZ,51.147553,13.552767,Neusörnewitz,True,True,[],['CITY_TRAIN'],58236.0
786201,D786201,48.921871,12.004663,"Lengfeld B16, Bad Abbach",True,True,[8000689],['REGIONAL_TRAIN' 'BUS'],1325.0
8509400,XSOT,47.323126,9.571531,Oberriet,True,True,[],['CITY_TRAIN'],
8013162,WUM,53.733923,14.05408,Ueckermünde,True,True,[],['REGIONAL_TRAIN'],10452.0
492287,D492287,48.543997,8.730763,"Einkaufszentrum, Nagold",True,True,[8004195],['REGIONAL_TRAIN' 'BUS' 'SHUTTLE'],396.0
5500728,XMBN,47.510706,19.057466,Budapest-Nyugati,True,True,[5500003],['INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN'],1338.0
191821,D191821,50.602988,7.219659,"Bahnhof, Unkel",True,True,[8005970 8075945],['REGIONAL_TRAIN'],
8012170,DLST,50.786565,13.814398,Lauenstein(Sachs),True,True,[],['REGIONAL_TRAIN'],20590.0
8004854,MPO,48.171329,11.809438,Poing,True,True,[620647 804025],['REGIONAL_TRAIN' 'CITY_TRAIN'],79102.0
8700081,XFRS,49.259244,4.024156,Reims,True,True,[],['HIGH_SPEED_TRAIN' 'REGIONAL_TRAIN'],
503520,,47.893456,8.442223,"Döggingen Bahnhof (Bus), Bräunlingen",True,False,[],['BUS' 'SHUTTLE'],
5100232,XPZGM,51.153027,15.020131,Zgorzelec Miasto,True,True,[],['REGIONAL_TRAIN'],7934.0
8602589,XDTO,54.933399,8.8604,Toender st,True,True,[],['REGIONAL_TRAIN'],8323.0
8013117,DTAM,50.70129,12.854232,Thalheim(Erzgeb) Mitte,True,True,[],['REGIONAL_TRAIN'],39694.0
5101894,OPKZG,51.545655,15.19171,Konin Zaganski,True,True,[],['REGIONAL_TRAIN'],6702.0
8003248,TKBI,48.479369,8.973745,Kiebingen,True,True,[],['REGIONAL_TRAIN'],47880.0
8400664,ONVZV,52.402037,6.600403,Vriezenveen,True,True,[],['REGIONAL_TRAIN'],
225292,D225292,54.088111,9.079818,"ZOB, Meldorf",True,True,[8003954],['REGIONAL_TRAIN'],
5402109,OTNVI,50.584228,15.351957,Nedvezi,True,True,[],['REGIONAL_TRAIN'],11776.0
8012975,DSRH,51.270271,13.240079,Seerhausen,True,True,[],['REGIONAL_TRAIN'],22372.0
590012,,47.82185,12.486519,Übersee,True,False,[],['BUS'],
332483,D332483,54.075938,13.903692,"Bahnhof(Bus), Zinnowitz",True,True,[],['INTER_REGIONAL_TRAIN' 'BUS'],2.0
940382,D940382,48.962147,8.611178,"Königsbach Bahnhof (Bus), Königsbach-Stein",True,True,[],['BUS'],210.0
7800012,XRPE,43.6756364,16.1176227,Perkovic,True,True,[],['INTER_REGIONAL_TRAIN'],220.0
8006156,SWAB,49.2883372,7.6515162,Waldfischbach,True,True,[],['REGIONAL_TRAIN'],22534.0
8509000,XSC,46.853084,9.528938,Chur,True,True,[],"['HIGH_SPEED_TRAIN' 'INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN' 'CITY_TRAIN']",1194.0
839427,,49.216023,7.02965,"Brebach Bahnhof, Saarbrücken",True,False,[],['BUS'],
5100056,XPSO,54.440165,18.562323,Sopot,True,True,[],['INTERCITY_TRAIN'],2724.0
8651094,,55.069561,9.333476,Roedekro St. (togbus),True,False,[],[],9.0
8651094,,55.069561,9.333476,"86510 Ried, Ackerstraße",False,False,[],[],9.0
8007357,SURM,50.255912,7.13185,Urmersbach,True,True,[],['REGIONAL_TRAIN'],19736.0
8601780,XDOB,55.626006,8.283689,Oksboel st,True,True,[],[],1076.0
8503308,XSKT,47.448203,8.583365,Kloten,True,True,[],['CITY_TRAIN'],
8000496,RAB,47.714464,9.068852,Allensbach,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],72008.0
8602887,XDV,55.248477,9.304915,Vojens st,True,True,[],['INTERCITY_TRAIN'],10300.0
8001271,FBUN,50.699884,8.307686,Burg(Dillkr) Nord,True,True,[121917],['REGIONAL_TRAIN'],28266.0
5401861,XTLS,50.217709,12.588197,Luh nad Svatavou,True,True,[],['REGIONAL_TRAIN'],7756.0
808249,D808249,47.9824403,7.80320703,"St. Georgen Schiff, Freiburg im Breisgau",True,True,[8002069],['REGIONAL_TRAIN' 'BUS'],2682.0
839562,PQRS,49.294303,6.953398,"Riegelsberg Süd, Riegelsberg",True,True,[],['TRAM' 'BUS' 'SHUTTLE'],76391.0
8005119,HRDK,53.399841,8.454794,Rodenkirchen(Oldb),True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],26400.0
8001197,RBRZ,49.110346,8.574507,Bruchsal Bildungszentrum,True,True,[361855],['REGIONAL_TRAIN' 'CITY_TRAIN'],113284.0
8005555,ESIH,51.257761,8.473835,Siedlinghausen,True,True,[],['REGIONAL_TRAIN'],13432.0
8700362,XFMI,43.580939,4.999501,Miramas,True,True,[],['HIGH_SPEED_TRAIN' 'REGIONAL_TRAIN'],
953959,D953959,51.88431,11.056538,"Klusstr., Halberstadt",True,True,[],['TRAM' 'BUS'],58.0
8003640,ELEN,52.175785,7.878459,Lengerich(Westf),True,True,[],['REGIONAL_TRAIN'],38656.0
5403536,OTZSV,49.467982,18.041684,Zasova,True,True,[],['REGIONAL_TRAIN'],1016.0
8400735,XNZV,51.922854,6.072659,Zevenaar,True,True,[],['REGIONAL_TRAIN'],24592.0
8011934,UIM,50.7932712,10.280478,Immelborn,True,True,[],['REGIONAL_TRAIN'],24410.0
8002217,TGW,48.630766,9.821909,Geislingen(Steige)West,True,True,[810193],['REGIONAL_TRAIN'],50308.0
728647,D728647,52.521799,13.408424,"Alexanderplatz [Bus K.-Liebknecht-Str] (S+U), Berl",True,True,[],[],25.0
8007224,TKLR,48.315684,9.060828,Killer,True,True,[751057],['REGIONAL_TRAIN'],15572.0
8501021,OSGEB,46.256738,6.1538,Genthod-Bellevue,True,True,[],['REGIONAL_TRAIN'],95708.0
8505470,PSCST,46.172754,8.801382,Locarno FART,True,True,[8505400],['REGIONAL_TRAIN'],
140428,D140428,50.349786,7.590609,"Hauptbahnhof, Koblenz",True,True,[],[],4463.0
8070995,D8070995,50.033926,10.825531,Reckendorf-Laimbach,True,True,[8003839],['REGIONAL_TRAIN'],1790.0
8090021,TNU R,48.608573,9.345713,Nürtingen-Roßdorf,True,True,[],['REGIONAL_TRAIN'],29554.0
458617,D458617,50.543423,7.093687,"Ahrweiler Marktbahnhof, Bad Neuenahr-Ahrweiler",True,True,[8000449],['REGIONAL_TRAIN' 'BUS' 'SHUTTLE'],25096.0
8005713,RSTE,49.120844,8.130696,Steinweiler,True,True,[],['REGIONAL_TRAIN'],27974.0
8000759,HBSK,52.06994,10.018916,Bad Salzdetfurth Solebad,True,True,[],['REGIONAL_TRAIN'],24170.0
8000984,RBRK,49.561039,8.708359,Birkenau,True,True,[],['REGIONAL_TRAIN'],32106.0
8500301,XSRD,47.551136,7.792434,Rheinfelden(CH),True,True,[],['INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN' 'CITY_TRAIN'],178.0
8071044,BKL K,51.348604,14.603856,Klitten Kirche,True,True,[],[],
5101545,PPKOA,50.93185,15.35212,Orlowice,True,True,[],['REGIONAL_TRAIN'],962.0
8013112,LTL,51.746047,11.031048,Thale Hbf,True,True,[],['REGIONAL_TRAIN'],12845.0
8700189,XFLS,46.66847,5.551304,Lons-Le-Saunier,True,True,[],['REGIONAL_TRAIN'],
8004338,TNW,48.8338466,9.15196002,Neuwirtshaus(Porscheplatz),True,True,[],['CITY_TRAIN'],116974.0
8002153,NFDB,49.46074,10.970196,Fürth-Dambach,True,True,[],['REGIONAL_TRAIN'],39518.0
8100485,OASCB,48.004973,15.164451,Scheibbs,True,True,[],['REGIONAL_TRAIN'],104.0
501627,,47.810159,8.809248,"Mühlhausen Rathaus, Mühlhausen-Ehingen",True,False,[],['BUS' 'SHUTTLE'],
377561,PQKAS,49.000351,8.463684,"Durlach Auer Straße/Dr.Willmar Schwabe, Karlsruhe",True,True,[],['TRAM'],
800750,D800750,48.494209,9.740199,"Machtolsheim Kirche, Laichingen",True,True,[],['BUS' 'SHUTTLE'],
8100431,OASAB,47.782796,16.92799,St. Andrä am Zicksee,True,True,[],['REGIONAL_TRAIN'],9274.0
8003348,HKNE,52.677812,10.690267,Knesebeck,True,True,[],['REGIONAL_TRAIN'],25804.0
8000011,AAG,54.148462,10.339481,Ascheberg(Holst),True,True,[702684],['REGIONAL_TRAIN'],55072.0
8004189,RMCH,49.37196,8.168529,Mußbach,True,True,[],['REGIONAL_TRAIN'],45670.0
8602130,XDSL,56.164173,9.544023,Silkeborg st,True,True,[],[],1166.0
7900029,XZIB,45.5692757,14.2360365,Ilirska Bistrica,True,True,[],['INTER_REGIONAL_TRAIN'],364.0
8506121,XSR,47.565523,9.379371,Romanshorn,True,True,[8506112 8506346],['INTERCITY_TRAIN' 'INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN' 'CITY_TRAIN'],25008.0
8100370,XAGG,47.129206,15.323109,Gratwein-Gratkorn,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],
8012092,UKD,50.856335,11.203225,Kranichfeld,True,True,[],['REGIONAL_TRAIN'],12749.0
8006647,FZE,51.1121308,9.31727797,Zennern,True,True,[],['REGIONAL_TRAIN'],18472.0
8071259,ABSMH,54.125859,8.859884,Büsum (Hafen),True,True,[],['FERRY'],
5401789,OTLNL,50.558721,14.033276,Litochovice nad Labe,True,True,[],['REGIONAL_TRAIN'],926.0
8006454,FWLM,50.539329,7.985758,Willmenrod,True,True,[],['REGIONAL_TRAIN'],29848.0
8001570,SDUW,49.277299,7.027351,Dudweiler,True,True,[],['REGIONAL_TRAIN'],46806.0
8505407,OSSNR,46.135158,8.807059,S. Nazzaro,True,True,[],['CITY_TRAIN'],11020.0
8073866,D8073866,53.52046,7.272413,Marienhafe Bahnhof,True,True,[8003866],['INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN'],1200.0
8003833,RMSU,48.8875346,8.31587523,Malsch Süd,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],37864.0
502035,D502035,47.552757,7.661422,"Grenzach Sparkasse, Grenzach-Wyhlen",True,True,[],['BUS'],6.0
8005813,MTCH,48.078747,12.567336,Tacherting,True,True,[],['REGIONAL_TRAIN'],13442.0
8013009,USON,50.365478,11.20755,Sonneberg(Thür)Nord,True,True,[],['REGIONAL_TRAIN'],22184.0
8004080,SMON,49.793466,7.588673,Monzingen,True,True,[],['REGIONAL_TRAIN'],26914.0
8003186,RKIN,49.026695,8.341171,Karlsruhe-Knielingen,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],32808.0
8002828,KHIS,51.163682,6.937366,Hilden Süd,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],71630.0
8004483,NNRE,49.3821144,11.0388565,Nürnberg-Reichelsdorf,True,True,[],['CITY_TRAIN'],69022.0
8000655,TAUF,48.85613,10.317193,Aufhausen(Württ),True,True,[420277],['REGIONAL_TRAIN'],23480.0
8502030,OSSEO,47.346211,8.158677,Seon,True,True,[],['CITY_TRAIN'],
8001533,EDKD,51.547075,7.510105,Dortmund-Kirchderne,True,True,[],['REGIONAL_TRAIN'],65572.0
8071610,HVOPB,51.664391,9.737769,Volpriehausen Bollertstraße,True,True,[],[],
964447,LLWPH,51.332796,12.377547,"Härtelstr., Leipzig",True,True,[],['TRAM' 'BUS'],32.0
8005451,NSAI,49.471494,11.200442,Schwaig,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],66600.0
8001732,REIW,49.516578,7.983562,Eiswoog,True,True,[],['REGIONAL_TRAIN'],2148.0
8101204,XAMR,48.201355,14.100024,Marchtrenk,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],41630.0
8011496,LER,51.468799,11.636965,Erdeborn,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],26476.0
101201,D101201,50.119984,8.652408,"Bockenheimer Warte, Frankfurt a.M.",True,True,[],['SUBWAY' 'TRAM' 'BUS'],
8001680,NEO,49.7744848,11.0371131,Eggolsheim,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],33926.0
8400213,ONESD,52.237283,6.838994,Enschede Kennispark,True,True,[],['REGIONAL_TRAIN'],
8504312,OSREN,47.125947,6.92554,Renan BE,True,True,[],['REGIONAL_TRAIN'],
8005495,MSDG,48.273193,12.249699,Schwindegg,True,True,[],['REGIONAL_TRAIN'],29906.0
8005924,MTUL,48.082865,12.060049,Tulling,True,True,[],['REGIONAL_TRAIN'],26178.0
8003551,MLNW,47.436588,10.276032,Langenwang(Schwab),True,True,[],['REGIONAL_TRAIN'],34296.0
5403374,OTVSK,49.042768,17.502062,Vesky,True,True,[],['REGIONAL_TRAIN'],25372.0
8503208,XSBAE,47.200852,8.727187,Bäch,True,True,[],['CITY_TRAIN'],
8703107,XFCIG,43.305419,1.520423,Cintegabelle,True,True,[],['REGIONAL_TRAIN'],
8100586,XASLZ,47.270184,10.936724,Silz im Oberinntal,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],116.0
8300110,XIPD,45.956356,12.653684,Pordenone,True,True,[],['HIGH_SPEED_TRAIN' 'INTERCITY_TRAIN'],4032.0
8702537,OFMAD,43.572994,1.48118,Montaudran,True,True,[],['REGIONAL_TRAIN'],1040.0
8012563,UOG,50.7061069,11.6511378,Oppurg,True,True,[],['REGIONAL_TRAIN'],16340.0
8001845,NERH,49.5699191,10.9971428,Erlangen-Bruck,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],66974.0
8700344,XFGD,49.260882,6.135784,Gandrange-Amneville,True,True,[],['REGIONAL_TRAIN'],
8000273,DMBH,50.41569,12.399034,Muldenberg Floßplatz,True,True,[],['REGIONAL_TRAIN'],20460.0
8012622,WPB,53.071255,11.852322,Perleberg,True,True,[515712],['REGIONAL_TRAIN'],23283.0
8505219,XSLMC,46.039632,8.932381,Lamone-Cadempino,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],214.0
5403049,XTSLZ,51.006773,14.435561,Sluknov zast.,True,True,[],['REGIONAL_TRAIN'],17132.0
8003143,FKLM,50.07687,9.005468,Kahl(Main),True,True,[],['REGIONAL_TRAIN'],74952.0
920897,HWEHB,51.661815,9.376053,"ZOB An der Burg, Beverungen",True,True,[],['BUS'],1695.0
723657,,48.92114,8.475254,"Reichenbach Kurhaus/Etzenroter Str., Waldbronn",True,False,[],['BUS'],
8700018,XFN,48.689798,6.174096,Nancy,True,True,[],['HIGH_SPEED_TRAIN' 'INTERCITY_TRAIN' 'REGIONAL_TRAIN'],6977.0
920569,HKRFB,51.642555,9.451196,"Hafenplatz, Bad Karlshafen",True,True,[],['BUS' 'SHUTTLE'],402.0
8602438,XDSM,56.48749,9.149891,Stoholm st,True,True,[],[],74.0
8101227,OAMLP,48.180819,16.35927,Wien Matzleinsdorfer Platz,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],17070.0
490480,,48.059692,9.438965,"Zentrum, Herbertingen",True,False,[],[],
490480,,48.059692,9.438965,"4904 AA Oosterhout, Paterserf",False,False,[],[],
721587,D721587,48.986388,8.540867,"Söllingen Rathaus, Pfinztal",True,True,[],['BUS'],288.0
8089084,BRH,52.501309,13.478362,Berlin-Rummelsburg,True,True,[],['CITY_TRAIN'],179206.0
208118,D208118,50.041652,6.594044,"Kyllbrücke, Kyllburg",True,True,[],['REGIONAL_TRAIN'],1040.0
980866,DSKHW,51.046931,12.949374,"Schweikershain Wartehalle, Erlau",True,True,[],['BUS' 'SHUTTLE'],
8704943,XFVCV,44.991319,4.978927,Valence TGV Rhône-Alpes Sud,True,True,[],['HIGH_SPEED_TRAIN' 'REGIONAL_TRAIN'],6542.0
8010204,LKMR,51.59109,11.498511,Klostermansfeld Randsiedlung,True,True,[],['REGIONAL_TRAIN'],1690.0
110264,D110264,50.851078,9.119096,"Bahnhof/Im Hattenrod, Neustadt (Hessen)",True,True,[],['BUS'],
5465000,XTPI,50.086057,12.272207,Pomezi nad Ohri,True,True,[],['REGIONAL_TRAIN'],10813.0
8700490,OFPOV,43.01993,3.03882,Port-la-Nouvelle,True,True,[],['INTER_REGIONAL_TRAIN' 'REGIONAL_TRAIN'],7150.0
8400313,XNHM,51.475476,5.66193,Helmond,True,True,[],['INTERCITY_TRAIN' 'REGIONAL_TRAIN'],
8001472,TDIH,49.598233,9.683508,Distelhausen,True,True,[],['REGIONAL_TRAIN'],12052.0
8000953,EBIO,52.024013,8.559416,Bielefeld Ost,True,True,[],['REGIONAL_TRAIN'],23720.0
8503505,XSWE,47.459638,8.316006,Wettingen,True,True,[],['REGIONAL_TRAIN' 'CITY_TRAIN'],474.0
8002424,MGK,47.888827,12.084824,Großkarolinenfeld,True,True,[],['REGIONAL_TRAIN'],31787.0
8012255,BLOS,52.815398,13.498501,Lottschesee,True,True,[],['REGIONAL_TRAIN'],16884.0
8002526,FHME,50.189671,9.150665,Hailer-Meerholz,True,True,[126582],['REGIONAL_TRAIN'],28090.0
8000256,MRBI,48.606579,11.5733328,Rohrbach(Ilm),True,True,[],['REGIONAL_TRAIN'],51182.0
367441,,49.034916,8.45338,"Hagsfeld Jenaer Straße, Karlsruhe",True,False,[],[],
367441,,49.034916,8.45338,"3674 Buchholterberg, Eggle",False,False,[],[],
8005201,TGOL,48.69691,9.02043,Goldberg(Württ),True,True,[555698],['CITY_TRAIN'],76668.0
